,Unnamed: 0,name,latitude,longitude,is_similar
2414,2414,djeunshGIeFvXSvb,12.9884703,77.49434369,1.0
2415,2415,djeunshGIeFvXSv,12.98900316,77.49409616,1.0
2416,2416,TDOkAxrTfJqkcKo,12.87157052,77.73451747,0
2417,2417,TsjLHegJauljenu,12.99692998,77.68470429,0
2418,2418,lTYtPrZRczdYNE,13.08049899,77.67723514,1.0
2419,2419,lTYctPrZRczdYNE,13.07971767,77.67739215,1.0
2420,2420,yApFxbxjcbbElRZ,12.96350077,77.55017544,0
2421,2421,RlrGRKgfoEBHMxm,12.86879781,77.72413451,0
2422,2422,oSuLdYBMwjuGIaJ,13.02409502,77.67271234,0
2423,2423,jAwYYDvoTdNZYtD,12.86809616,77.73621589,0
2424,2424,bCFjKUkwnVQXOro,12.93214594,77.5038383,0
2425,2425,tXCQfyZpiirsiux,13.00506601,77.54294419,0
2426,2426,sxqISGyKWiflOy,12.98010657,77.54838013,1.0
2427,2427,sxSqISGyKWiflOy,12.97985069,77.54816711,1.0
2428,2428,ovmheMEMeInJetZ,13.03267714,77.62414168,0
2429,2429,gympmmhnUTvKlpl,13.05852991,77.61431371,0
2430,2430,sqrCRBbtnvOXSkT,12.98981471,77.60122017,0
2431,2431,oWelfauRQcHerYx,13.06011833,77.52949157,0
2432,2432,dxFFXtQkXTAFsWu,13.05698231,77.63605381,0
2433,2433,BQJfbGqxGPCPxE,12.94034427,77.52391386,1.0
2434,2434,BQJfbGqxGPCPxEf,12.94119872,77.52443842,1.0
2435,2435,RlgFHMfcbyPwMFE,12.94241329,77.45212215,0
2436,2436,cfnutaIeBXqXEria,13.08834331,77.54855087,1.0
2437,2437,cfnutaIeBXqXEri,13.08908306,77.5482557,1.0
2438,2438,ZlavcHRqSiyvxlP,13.06836089,77.65972515,0
2439,2439,UdgHBMKpkbATmbg,13.05140164,77.45678735,0
2440,2440,DsuMVCLPrfUnfzE,13.06015866,77.47157791,0
2441,2441,DTNhAJJIGCiKioK,12.98611627,77.71945878,0
2442,2442,IagjILMYNuJoLYV,13.00490504,77.72961213,0
2443,2443,tcPvMDmfBNFSMwr,12.98594215,77.71835044,0
2444,2444,nVOTTEpRWjtOOep,12.99298111,77.5169888,0
2445,2445,dXmcoztngkDgFf,13.0792392,77.54849231,1.0
2446,2446,tdXmcoztngkDgFf,13.07886819,77.54948201,1.0
2447,2447,fNDdTMeDWyqgBVF,13.03842085,77.69321907,0
2448,2448,bpGKhvOFqARLIKO,12.91614365,77.58402567,0
2449,2449,qGRPqzbHMJYuvzA,12.93981647,77.68164055,0
2450,2450,emCHbRSRPIBItKr,12.98305538,77.50560017,0
2451,2451,apRAbaVbfUwtGLN,12.85692621,77.64701274,0
2452,2452,yLguRHRgkZArThb,13.03004014,77.53392343,0
2453,2453,LEIacStiJUVkRnB,12.98665801,77.52217735,0
2454,2454,JRoIVoaTgjannPH,12.9359012,77.66320101,0
2455,2455,MYkNHExilSFmew,12.935057,77.65225251,1.0
2456,2456,MYkNzHExilSFmew,12.93541417,77.65241835,1.0
2457,2457,UqPgroOWgJBnCoE,12.85370157,77.67120548,0
2458,2458,olgNNTsJtnvKbrL,12.94435157,77.52904205,0
2459,2459,cCmIuqpDmCBWWJw,13.07034318,77.5535865,0
2460,2460,lpKjwgyzsCdDyct,12.85324025,77.67024461,0
2461,2461,JQsdvBvwymhdPXvh,12.89245137,77.68543078,1.0
2462,2462,JQsdvBvwymhdPXv,12.89289478,77.68530221,1.0
2463,2463,cnNJqfvOnSUNKru,12.88961424,77.46839477,0
2464,2464,sCTOERlVkKboIZt,12.95311119,77.63830444,0
2465,2465,EynomEfNzdrDdcw,12.85628725,77.66144779,0
2466,2466,UkhPKgqftZouAsI,12.89378631,77.73945101,0
2467,2467,GyZDkPzfwgxVSqU,13.04096129,77.48823466,0
2468,2468,zvtocXFZnwPIDFO,12.93867748,77.74230791,0
2469,2469,VJlkMBecCGhqnUJ,12.89095012,77.66635309,0
2470,2470,GqyQxpAbvLvsYLL,12.92782506,77.61069886,0
2471,2471,yxzfGgbQzVNenbG,12.95609695,77.58960866,0
2472,2472,KiWPnPDgLFXYwLt,12.99236158,77.74027474,0
2473,2473,PRlUsWKAVSPznjS,12.9590253,77.59486324,0
2474,2474,ERZKuEZVzeSvdzw,12.99567328,77.56728122,0
2475,2475,ctLBBZIANDFBLtx,13.06690585,77.70717664,0
2476,2476,qnxBGwFmqYFWyJ,12.94465768,77.65311215,1.0
2477,2477,qnxBGwFmqYuFWyJ,12.94528098,77.65342081,1.0
2478,2478,qANSvaxYEMHlqFn,13.09595119,77.48235588,0
2479,2479,irPHOWGidgmxqnk,12.97873484,77.69196604,0
2480,2480,cccjdOUeIbJWAEL,12.94232937,77.45193184,0
2481,2481,GqzMitlKUHntMtJ,13.00320242,77.61142157,0
2482,2482,nKghuzVRoSQphSm,13.02478073,77.52259653,0
2483,2483,DdPHIfHRamyOGyR,12.86623001,77.65120383,0
2484,2484,eAdrZLMWkkZOosM,12.87643576,77.68594067,0
2485,2485,JZXZMaGrOSwZzTs,13.06966237,77.69049194,0
2486,2486,JSrWrkQDZSWTptG,12.87022462,77.49856361,0
2487,2487,qRukVyBsxyfSrwE,12.90312142,77.56646567,0
2488,2488,LwCwjITRcxqUffC,13.02379789,77.56068156,0
2489,2489,WOaNDnEesBtXJFx,12.95160552,77.6158451,0
2490,2490,MertXIEGTmtONJw,12.90631838,77.51213782,0
2491,2491,rSlQqcbuMoibWZY,12.92642281,77.72972036,0
2492,2492,KDYTJwbCzntwvDV,12.99203175,77.5104934,0
2493,2493,YbXLsqIsDmCoAOV,12.9841357,77.50346037,0
2494,2494,wpvhxkvjVwmjfmy,12.94179143,77.49947828,0
2495,2495,uzinyBORidCDXzO,13.07684543,77.58653781,0
2496,2496,FlryzAEaZrtErHH,12.86314232,77.47360438,0
2497,2497,TmLBImcgkOGdgLA,12.87933661,77.5685709,0
2498,2498,doiGdLwUUrKXTWvD,13.03560007,77.54219048,1.0
2499,2499,doiGdLwUUrKXTWv,13.036527,77.54199884,1.0
2500,2500,UsnebWgRvCPwoq,12.88893453,77.51598464,1.0
2501,2501,tUsnebWgRvCPwoq,12.8889269,77.51654404,1.0
2502,2502,wadSiPCfidnRnlk,12.99309759,77.61485979,0
2503,2503,MTZtKIiGCvTwtYG,12.91009632,77.60376213,0
2504,2504,LUSbYWNVDddbPvB,13.00413223,77.64791983,0
2505,2505,wBeiGfbmHbwCPk,12.89180314,77.65386652,1.0
2506,2506,wBeibGfbmHbwCPk,12.89150794,77.6542512,1.0
2507,2507,SteOXWgwhGkxFdA,12.91792442,77.59732437,0
2508,2508,POrsHNGsiUWgrdN,12.96387139,77.47653707,0
2509,2509,pWrHWDadWExZAl,12.93836626,77.59194533,1.0
2510,2510,pWrHWDadlWExZAl,12.93782746,77.59212456,1.0
2511,2511,rzTHrQVVcISFjG,13.06163081,77.6440096,1.0
2512,2512,rzTHrQVVcISFljG,13.06257753,77.64467027,1.0
2513,2513,aeLkFAgcDdUslru,13.02903948,77.58060399,0
2514,2514,oNAYAvqkBbfxUVL,12.89722069,77.48108879,0
2515,2515,qkStsdorfQgptuV,12.85326699,77.70295039,0
2516,2516,ZbyqHcHGvQZUTFo,12.90190528,77.58010193,0
2517,2517,LPTMnqfCaZZJUex,12.90019177,77.46203528,0
2518,2518,KsLoYTQwRrBpvi,12.87607218,77.63735994,1.0
2519,2519,KsLoYTQwRrPBpvi,12.87687122,77.63829114,1.0
2520,2520,XZDsmVygBTMzJgV,13.08016118,77.50778251,0
2521,2521,FExdhtykiZPejqr,12.99623465,77.57547359,0
2522,2522,THwKZwzAMbhFXik,12.86457118,77.72560172,0
2523,2523,HddsmxjEqFwvtpr,12.95346705,77.66709535,0
2524,2524,zlqPeLREYrGLzMc,12.99716514,77.73056254,0
2525,2525,ethIDBQmPcgFZyv,12.9771233,77.60414109,0
2526,2526,WBXHWIDAIuHOsgpQ,13.05476423,77.58253258,1.0
2527,2527,WBXHWIDAIuHOsgp,13.0549131,77.58217325,1.0
2528,2528,PTeMotzEPHmYhdf,13.03462105,77.6021952,0
2529,2529,NeYyBDIBwIJTUO,13.06941734,77.73457914,1.0
2530,2530,NeYqyBDIBwIJTUO,13.06905416,77.73475309,1.0
2531,2531,HyYEdRYyZHlZrgYT,12.90169266,77.56406801,1.0
2532,2532,HyYEdRYyZHlZrgY,12.9007001,77.56371838,1.0
2533,2533,QITuCKXDqOoZsfH,13.00891054,77.51111106,0
2534,2534,bNfdOJTJLVocxVV,12.98205415,77.6721238,0
2535,2535,bxoujLuFfNJtkOcx,13.0523948,77.55146973,1.0
2536,2536,bxoujLuFfNJtkOc,13.05235733,77.55050879,1.0
2537,2537,EIuXvgheAxZOTM,12.9653519,77.46652096,1.0
2538,2538,EIuJXvgheAxZOTM,12.96520246,77.46639892,1.0
2539,2539,uxoalHWuUDnDcIw,13.07602216,77.49700585,0
2540,2540,DwAxrrYnEsJoECx,12.90533881,77.63731123,0
2541,2541,EbbIqVcUAhSagXv,12.91420911,77.53250017,0
2542,2542,gJCBOXvzJfwmZc,12.9961699,77.60765275,1.0
2543,2543,gJCBOXvzJfwwmZc,12.99517784,77.60782497,1.0
2544,2544,OPPsICFtwqYeNIc,13.09516436,77.67818144,0
2545,2545,RVsssPmEGKhsSL,12.94013295,77.7026078,1.0
2546,2546,RVsssPmEGKhsSLe,12.93942184,77.70184178,1.0
2547,2547,lsXvCEtnhiWCHCk,13.02691821,77.68672558,0
2548,2548,qxuPZMzdvozYRrX,12.85704,77.51064917,0
2549,2549,UGCjiDILoMDDSLh,12.96723546,77.68215172,0
2550,2550,KaCadjOlQJBcfnT,13.01808392,77.67319956,0
2551,2551,laJlovHWzIUGyyrG,13.01189037,77.70939723,1.0
2552,2552,laJlovHWzIUGyyr,13.01093545,77.71013932,1.0
2553,2553,BCHGMlZBgPiKlUV,13.04076545,77.63551241,0
2554,2554,FQoztOuNMpmZnqT,12.86180255,77.64874741,0
2555,2555,WHDIBqduaGHTKBt,12.97658841,77.48465135,0
2556,2556,qvtiKOeRqvDjMrm,12.98125693,77.62067113,0
2557,2557,YdVHTnPINXgPbvZ,12.92697759,77.44611042,0
2558,2558,LhtNxEtGRYojszH,12.9687662,77.69665459,0
2559,2559,UyBquRCWLpTpePz,13.03600609,77.45418566,0
2560,2560,fpbUuVZslPBlktV,12.86489337,77.44754679,0
2561,2561,LwIHvKIrTLSeDwu,12.85901142,77.64561129,0
2562,2562,bpotjwgrCgFiVAh,13.02227502,77.45129985,0
2563,2563,ghEELXKmreZJscw,13.02492234,77.58732095,0
2564,2564,fBFWDcThlQhpShH,12.87183858,77.56436168,0
2565,2565,qRMMYdArGLRZpmx,13.07553976,77.53524056,0
2566,2566,hoibXzNyfiuxtOE,12.8645812,77.51863266,0
2567,2567,HIEUmcqTlEQWcxT,12.96501777,77.51424177,0
2568,2568,vIhfnySuCYvFZE,12.99361558,77.44712482,1.0
2569,2569,vrIhfnySuCYvFZE,12.992906,77.4471101,1.0
2570,2570,VOpRuXDqsPlOfkol,12.8693521,77.45976878,1.0
2571,2571,VOpRuXDqsPlOfko,12.86927216,77.46001378,1.0
2572,2572,CTwZXdQmjQOWKI,12.93890702,77.57407795,1.0
2573,2573,CTwZXdQmjQOWzKI,12.93803413,77.57369343,1.0
2574,2574,XdWsaoaOAwPaiLK,12.93607279,77.60059011,0
2575,2575,kdzPZprEutKThdV,12.89060831,77.58599403,0
2576,2576,tuilfLovUnwVUOH,12.88828796,77.7011175,0
2577,2577,JYmrxcjDSNHxuwC,13.01673443,77.55599602,0
2578,2578,mjBmgrEbScawOJG,13.02517992,77.73866911,0
2579,2579,fcCSmBCHbwzlvkAC,13.00579226,77.69273087,1.0
2580,2580,fcCSmBCHbwzlvkA,13.00586118,77.69218135,1.0
2581,2581,kduqmSsPBwBwiooc,12.91257455,77.72136517,1.0
2582,2582,kduqmSsPBwBwioo,12.91259355,77.72041631,1.0
2583,2583,qjciFZGCbxgbHRL,12.91332544,77.66737651,0
2584,2584,OEAlsFgyagbBJNo,12.95559619,77.54847694,0
2585,2585,JfELfmCdobrXJZV,12.86981087,77.54657785,0
2586,2586,UHmGWBqMtYiOhwY,13.02133255,77.66858389,0
2587,2587,QAwbOttutluNqp,12.92128487,77.52250174,1.0
2588,2588,QAwbOttutluNaqp,12.92166029,77.52311679,1.0
2589,2589,tZmqYJsehoKAJgb,12.9036894,77.67411285,0
2590,2590,QWRkzcUdrfmgNaa,12.87730807,77.66063857,0
2591,2591,PMocazeZpRkCXm,12.94633993,77.54418051,1.0
2592,2592,PMocazeZMpRkCXm,12.94627331,77.54385867,1.0
2593,2593,RHnfJTaprAqSJBbk,12.95187462,77.70390778,1.0
2594,2594,RHnfJTaprAqSJBb,12.9522181,77.70380994,1.0
2595,2595,XCGPivwotrIEKi,12.9802646,77.66410189,1.0
2596,2596,XCGPivwotrInEKi,12.97927745,77.66418977,1.0
2597,2597,ttONNmXPMeXixQe,13.05227655,77.45521399,0
2598,2598,xXApnlZcEuiRqNu,13.0044729,77.47185131,0
2599,2599,JknYshVbvjLRyGL,13.05683266,77.46961295,0
2600,2600,ChxiQWNuQjgOMhp,13.00930123,77.61744019,0
2601,2601,ByMVvjRDYfjVuiZ,13.08158054,77.59369759,0
2602,2602,NteXSLIwDyFLxFp,13.09097556,77.73477449,0
2603,2603,iJJLgEwhkdTWDkx,12.85465806,77.64890561,0
2604,2604,LhbjHKJEwSIRjhH,12.94576303,77.47739223,0
2605,2605,BCYtSsDbJdrsmRK,12.96600678,77.57051278,0
2606,2606,luGjTYnZZkyarxMB,12.87234569,77.52079143,1.0
2607,2607,luGjTYnZZkyarxM,12.87282136,77.52111004,1.0
2608,2608,SvDRGKTuBSIdzBt,13.05609693,77.63552477,0
2609,2609,LDLmvYPfVTctSSU,12.94613803,77.72647325,0
2610,2610,iufuABmmhLbUWgRD,12.91167967,77.66162577,1.0
2611,2611,iufuABmmhLbUWgR,12.91235805,77.66104197,1.0
2612,2612,sOdJNqlERgLcaVS,12.93731179,77.69950861,0
2613,2613,AVePRuxRkULcUVR,12.93296972,77.64321637,0
2614,2614,gVTILjNeOSSKcEy,13.06728855,77.66646622,0
2615,2615,KKOJAPvxpWLjQHj,13.03605353,77.61467389,0
2616,2616,YEgdKRoqvbQHghp,12.8655047,77.47112485,0
2617,2617,KvVJoEJVOWEGcsQ,13.0421611,77.65942037,0
2618,2618,ECNxivjiWNCQyXCi,13.052395,77.701817,1.0
2619,2619,ECNxivjiWNCQyXC,13.05321382,77.70160239,1.0
2620,2620,dzfUnzfzwStqyCDX,13.02691857,77.72284715,1.0
2621,2621,dzfUnzfzwStqyCD,13.02718996,77.72281203,1.0
2622,2622,ckaUSxZPIlAHKws,13.05371187,77.58223425,0
2623,2623,BmBoLZzkkmgahPS,12.87884363,77.55002314,0
2624,2624,qzRyiYiedvfEQiD,12.86220079,77.55625421,0
2625,2625,bprxxThepwWcgzB,12.93737515,77.48448237,0
2626,2626,fOBtYjoPjXUGGLk,13.00427281,77.5427181,0
2627,2627,IguQtmagoNpvcQ,13.0513166,77.65758196,1.0
2628,2628,IguQtmNagoNpvcQ,13.05066423,77.65680332,1.0
2629,2629,XCefSpHTwqiaQdZ,12.94472239,77.55054427,0
2630,2630,UTtIJXnUVLJNKfL,12.85299945,77.46439781,0
2631,2631,WnLliWbhnfeeUIb,12.85609263,77.67118584,0
2632,2632,JzvbbpdXhSlVuV,13.05451493,77.73337088,1.0
2633,2633,JEzvbbpdXhSlVuV,13.05472348,77.73303295,1.0
2634,2634,HafqTjpUpghDRIT,13.02439149,77.4926188,0
2635,2635,zcvavZEexMMKpnl,12.91748278,77.46830184,0
2636,2636,UCAdwTIvOKoKAwF,12.96356103,77.53185101,0
2637,2637,XVlROYEgzpMwoqX,13.02008794,77.59431881,0
2638,2638,gwKNfQLWmzEYmRI,13.05718591,77.55881718,0
2639,2639,FCiFmfCIeXCvbs,12.94133135,77.44509997,1.0
2640,2640,FCipFmfCIeXCvbs,12.940617,77.44518918,1.0
2641,2641,XhctMHlYbxRWurM,13.08957476,77.72819436,0
2642,2642,aDqCnyalJuzdGjL,12.99434565,77.68292839,0
2643,2643,tDqqpTedFzVmSlw,13.0502298,77.55597288,0
2644,2644,dbkqepQjFwztdNlx,12.98852627,77.51914024,1.0
2645,2645,dbkqepQjFwztdNl,12.98888557,77.51953062,1.0
2646,2646,ASECMLlBjvbsDEu,12.93095859,77.62941723,0
2647,2647,MfxiNMjpzXuNQaN,12.89137249,77.57329638,0
2648,2648,rJSWclpVrusXzIA,13.04517064,77.5984536,0
2649,2649,OYQgMfFDVchyhCT,12.95896891,77.73027351,0
2650,2650,qvkNNMcwssyCouA,12.9516611,77.52802359,0
2651,2651,rHjERlWUYlbzeTt,13.00307567,77.48146073,0
2652,2652,zEtLqXlVSyEkROa,12.93902914,77.58190781,0
2653,2653,hnUPDFicViKFPIt,13.07017272,77.74275492,0
2654,2654,eEpszqzpeuPhefe,12.9612318,77.72239592,0
2655,2655,EUhKOZpQcaQWkwpJ,13.05337499,77.66889249,1.0
2656,2656,EUhKOZpQcaQWkwp,13.0533247,77.66927635,1.0
2657,2657,yYfspfGFdCNdJGZL,12.87933363,77.72640928,1.0
2658,2658,yYfspfGFdCNdJGZ,12.87956478,77.72702573,1.0
2659,2659,hngHIfdlxxTrLrh,12.92525298,77.5467783,0
2660,2660,zSdhMSMLxmxjRRj,12.89737552,77.68119665,0
2661,2661,XvMoDcaCiXFOfO,12.95153246,77.49902505,1.0
2662,2662,XvMoDbcaCiXFOfO,12.95177743,77.498403,1.0
2663,2663,oVPNgByPMxgGJaH,12.90216471,77.64037436,0
2664,2664,GtFgIubuQgYuVWF,13.00467691,77.62556759,0
2665,2665,bXdnGYVDuCzvdKG,12.97586967,77.5715904,0
2666,2666,XFQEsjrTByNoKkO,13.08780563,77.5381162,0
2667,2667,ehEisbJAcYDvxBK,12.92292246,77.69613932,0
2668,2668,PdnzhpFKwVsftTW,12.97433071,77.64821933,0
2669,2669,SsvLBCcSbPzvsky,12.98606178,77.54882866,0
2670,2670,tZZxaGxkjCAkDfh,13.04731979,77.68621307,0
2671,2671,XZrFIAdwMkyHwIi,12.98556723,77.70105059,0
2672,2672,wfJBwqlUZSZUWmF,12.87884797,77.70038072,0
2673,2673,MdUrImgMOVsxxkh,13.08679095,77.59895975,0
2674,2674,CXGOVqgfznquQQ,13.05857116,77.6026644,1.0
2675,2675,CXGOVhqgfznquQQ,13.0587094,77.60264698,1.0
2676,2676,jXXeYymdOfuCATO,13.00083901,77.61316832,0
2677,2677,huAAMjZcDLTkMaa,13.02321547,77.61904736,0
2678,2678,zlmLwtXlgLlNEt,13.09579071,77.59630051,1.0
2679,2679,zlmLwtXlgLlNGEt,13.09574353,77.59578706,1.0
2680,2680,qkLRuezNxwbfKx,13.04052835,77.52992822,1.0
2681,2681,qkLRuejzNxwbfKx,13.04021678,77.52928669,1.0
2682,2682,bkmyizkUDtPNFfI,13.08990224,77.48117232,0
2683,2683,kLyEDicRIgjEFYl,13.08807466,77.57748825,0
2684,2684,UatVBqxGBMEBbuw,13.02483607,77.51188187,0
2685,2685,ppYVHXnMPXtNKHN,12.9225874,77.60559149,0
2686,2686,wcydmcJQjLZHbsH,12.86113201,77.53343935,0
2687,2687,nzTfhYpFZpmBGfh,12.94892643,77.51126938,0
2688,2688,xEiDhECQzuoQybR,13.01913469,77.53499267,0
2689,2689,AaFJfRpDYwoSbZv,13.03790584,77.54345296,0
2690,2690,isHbtFwoeJWRcxi,12.9040749,77.4896954,0
2691,2691,WmNSulFatzTzcmD,12.92583015,77.68626858,0
2692,2692,BeRXDZpINCYAbqX,12.8560376,77.69627679,0
2693,2693,WLjvTZXvkqcfSEI,12.98195783,77.57208557,0
2694,2694,lMMkbDERTETvyYh,12.89615323,77.57506711,0
2695,2695,ZWsdsqlCYbgSGgc,12.91276719,77.55784945,0
2696,2696,tlmZkzHMrUTzNPX,12.9955882,77.57507834,0
2697,2697,trmgkhBfSwQOtBX,13.01274893,77.66715121,0
2698,2698,mJPyAMoMeVnsjlg,13.02193071,77.57921547,0
2699,2699,TbtWfYzwvHUHWEv,13.02854075,77.58678656,0
2700,2700,pUBnVVUYvxcwGXR,13.03543418,77.68867627,0
2701,2701,ArDaWVAANoQLilr,13.03762788,77.72408754,0
2702,2702,kivmJTblIqILOxB,12.99922696,77.67059552,0
2703,2703,SOcoXRAlPPiXVZM,13.03616559,77.70333768,0
2704,2704,NnCqFggRGumRtzP,12.92547155,77.55810395,0
2705,2705,IgMcaMKNwUkXnlDe,13.0016137,77.62779726,1.0
2706,2706,IgMcaMKNwUkXnlD,13.00185996,77.62845985,1.0
2707,2707,KAIVATmlwmzGIhZ,13.08837505,77.59372062,0
2708,2708,zSETCIPtVblrceK,12.93246409,77.69328179,0
2709,2709,sddkYQKhIGfWuKF,12.86329761,77.6361958,0
2710,2710,NKHNjLmvHbyxGsM,12.92641206,77.65117464,0
2711,2711,PfXaewzIarweCTf,13.05149655,77.73293535,0
2712,2712,MMvYBxBDZNuNjXX,12.8985537,77.62061355,0
2713,2713,JTEKAoHiiCcfufu,13.02464559,77.58788182,0
2714,2714,ibwdhnztjrvmubW,12.87504233,77.67676828,0
2715,2715,XVoWmjwjLaxZaxr,13.02903411,77.47943172,0
2716,2716,dZATNKrroakIAMV,12.88228331,77.6722033,0
2717,2717,sGdvwqPvuIIqjKA,12.96963741,77.74277379,0
2718,2718,VoDiSecyRUUDbb,12.89359018,77.48086665,1.0
2719,2719,VoDiSecyRUlUDbb,12.89363994,77.48128344,1.0
2720,2720,bFFiNlodfQEIyGd,12.98250202,77.66623599,0
2721,2721,cgZnNvMEAorIzY,12.85988658,77.53725213,1.0
2722,2722,cgZnNvMEAorIzdY,12.85907599,77.53762094,1.0
2723,2723,LSkNJSSSyjRHUYP,12.98703431,77.50186822,0
2724,2724,sRobaQDrKSEIbn,13.06692983,77.47872783,1.0
2725,2725,sRobaQDrKSEYIbn,13.06595524,77.47838612,1.0
2726,2726,oRKjiabCNjheSIh,13.09018235,77.58282473,0
2727,2727,gqNwCBXxodrhIqc,12.85313766,77.58872376,0
2728,2728,VVaGpdKQTWncmKR,13.00107335,77.55914732,0
2729,2729,vLsPShYlbUHKxmW,12.97512974,77.59700405,0
2730,2730,oaqKDPwLZEistAo,12.99472427,77.44629544,0
2731,2731,WJhCXBcsNLNGjtUh,12.94238126,77.46993503,1.0
2732,2732,WJhCXBcsNLNGjtU,12.94305051,77.47049177,1.0
2733,2733,mksBDFRYmBDgSaE,13.03916302,77.70909753,0
2734,2734,olfrwnLppPPebaL,12.87835684,77.49440997,0
2735,2735,msSIntvRPpnmwBun,12.90064446,77.50740569,1.0
2736,2736,msSIntvRPpnmwBu,12.90089315,77.50676903,1.0
2737,2737,aiTKxAITZKHWPlz,13.02577557,77.677394,0
2738,2738,pqxiAXEZRDklEZb,12.85981854,77.47268429,0
2739,2739,ErpBncCoBVoqbM,12.90740921,77.64745468,1.0
2740,2740,ErpBncCoBVoqbMA,12.90647261,77.64796697,1.0
2741,2741,PKpOlPFvzAbbEvt,12.97733805,77.48119688,0
2742,2742,dQYrpreWCfrsNst,13.04667759,77.73110868,0
2743,2743,yuqtAikXIpApPY,12.92125196,77.66900007,1.0
2744,2744,yuqtAikXIpOApPY,12.9203867,77.66904105,1.0
2745,2745,CRhcNVwkidfxHVu,13.01520446,77.63991265,0
2746,2746,CHuTERsqbVguyxw,13.05389657,77.68445712,0
2747,2747,BQtGixqNttRMQQv,13.02179825,77.66473558,0
2748,2748,PsPrtsRVytmUSF,13.09487671,77.68226313,1.0
2749,2749,PsPrtskRVytmUSF,13.09423328,77.68157476,1.0
2750,2750,MMqzQEykAblgnG,12.97818245,77.73197108,1.0
2751,2751,MMFqzQEykAblgnG,12.97838965,77.7319551,1.0
2752,2752,OrcplSLsiUnmaZ,12.85396347,77.60016803,1.0
2753,2753,OrcplSLsiUnmaZQ,12.85308461,77.60028155,1.0
2754,2754,YlvUPJBDgoGcoz,12.87870399,77.70574018,1.0
2755,2755,gYlvUPJBDgoGcoz,12.87942214,77.70551564,1.0
2756,2756,ZviTjhDKreSWJMC,13.02786445,77.45857862,0
2757,2757,eBETATLflumvqKmk,13.00959025,77.71423345,1.0
2758,2758,eBETATLflumvqKm,13.00906308,77.7136191,1.0
2759,2759,luzoSFgMaMclUXz,12.86801478,77.71302193,0
2760,2760,ZJgyqXPmscNwZUP,13.01792273,77.48340347,0
2761,2761,xoHUOBfwBXZQdW,13.04135123,77.57192498,1.0
2762,2762,xoHUOBfwBsXZQdW,13.04193755,77.57229813,1.0
2763,2763,NrUGfpZlovnVOKC,12.86862621,77.5868585,0
2764,2764,TEhzcakaJQKNZLF,13.02563572,77.69452217,0
2765,2765,uGggEXXbYRITcu,12.9484224,77.69991378,1.0
2766,2766,uGggMEXXbYRITcu,12.94937545,77.69971091,1.0
2767,2767,UejLhjvXRLEKUI,13.03500086,77.53910294,1.0
2768,2768,UejLhjvXRLEKLUI,13.03593124,77.53970787,1.0
2769,2769,vSJNZFyovzUGbgY,12.88705411,77.72475295,0
2770,2770,HSxYfiWfHWOqAK,13.05941174,77.67156508,1.0
2771,2771,HSxYfikWfHWOqAK,13.06016206,77.67143874,1.0
2772,2772,UUncfHHZWXILidG,13.0173129,77.59318001,0
2773,2773,hDBJLcxLwzvpomZ,12.88099156,77.5367278,0
2774,2774,dEDbRVgeksYsKBb,12.9360266,77.68877835,0
2775,2775,eWXLlsPWbaTuPEj,13.01116153,77.49855564,0
2776,2776,AIBVnJNusmbkluB,12.85628004,77.58315969,0
2777,2777,waycxOBWcttpKEb,13.07190918,77.66045114,0
2778,2778,pLhWOekamfARigr,12.90351107,77.73010853,0
2779,2779,WRTnMGNXYanmUdeo,12.94061735,77.53468565,1.0
2780,2780,WRTnMGNXYanmUde,12.94062963,77.53422223,1.0
2781,2781,fLTeMSBdNtOAyDeJ,12.86430368,77.51146913,1.0
2782,2782,fLTeMSBdNtOAyDe,12.86417131,77.51207453,1.0
2783,2783,gZSBiHNdErugPss,13.08733635,77.67090685,0
2784,2784,WfivgNRjUzGOtfs,12.99227013,77.63677063,0
2785,2785,PUkLgmMrIcwoNnf,13.01518963,77.64479536,0
2786,2786,UICjQnkHIBqqwzc,13.027089,77.55991799,0
2787,2787,YcCRpcnYiRRtpu,13.0678603,77.65473246,1.0
2788,2788,YcCvRpcnYiRRtpu,13.06779272,77.65410762,1.0
2789,2789,baXtSyyoHMFglIZ,12.95684878,77.66445951,0
2790,2790,pVisUWrmvuUTGvK,13.05180718,77.6554091,0
2791,2791,sioDIIEdOrOHQa,13.08454882,77.46384708,1.0
2792,2792,rsioDIIEdOrOHQa,13.08523744,77.46479758,1.0
2793,2793,yNGkwHqPERjYGonl,12.94237427,77.64863336,1.0
2794,2794,yNGkwHqPERjYGon,12.94283341,77.64861025,1.0
2795,2795,mmzGaZSiTsjzQuW,13.0716894,77.47748479,0
2796,2796,ddSoPJLdnzFmQMq,12.97119045,77.68139628,0
2797,2797,lwvkTFlyHMeiMUp,13.04591735,77.46718874,0
2798,2798,kYLUuEuYMlKTuBO,12.95791062,77.61579421,0
2799,2799,jZAYebogdoLrquD,12.91098249,77.49532488,0
2800,2800,hzqvCPsdkARcwSv,12.8581876,77.65087094,0
2801,2801,IsYQuhwqqmWHnfk,13.00257896,77.48485778,0
2802,2802,fiOKWJBShYjNeDT,12.91700221,77.62281728,0
2803,2803,ZOsndQpXhgKzEou,12.90302769,77.53567688,0
2804,2804,nPePbndfbnQKwzI,13.02271853,77.59936731,0
2805,2805,QzjjouIOJoEhEYZ,13.02434249,77.63037329,0
